frame,x,y,z,r1,r2,r3,r4,r5,r6,r7,r8,r9
30,-33.738372802734375,289.9351806640625,-1259.4827880859375,-0.9451862880739804,-0.19095321916763142,-0.2648768561547976,-0.12093215165027595,-0.5487919594888654,0.8271655214632718,-0.303312208020326,0.8138576369918084,0.49561825145563837
31,-33.73594665527344,289.9283752441406,-1259.4609375,-0.9450603887503467,-0.19117213768697514,-0.26516801350697594,-0.12061994156807318,-0.5499980061071635,0.8264097185865248,-0.30382839121971167,0.8129916402093793,0.496722157386305
32,-33.7427864074707,289.9340515136719,-1259.546630859375,-0.9449989919783348,-0.19136562683448025,-0.26524724697191104,-0.12052445491135874,-0.5501621579323835,0.8263143806975062,-0.30405716720421405,0.8128350366743733,0.4968384468077315
33,-33.73878860473633,289.9537353515625,-1259.5716552734375,-0.9451331345001829,-0.19091275961793627,-0.2650955983884365,-0.12068579452139605,-0.5500231858306702,0.8263833456994516,-0.3035758506050811,0.8130355547353044,0.49680467959315494
34,-33.72755813598633,289.93707275390625,-1259.47802734375,-0.945256238856607,-0.19032086079661614,-0.26508227562078884,-0.1207624222381702,-0.5506345033870332,0.8259649393617654,-0.30316180544031385,0.8127604897049008,0.49750709150404976
35,-33.73573684692383,289.94158935546875,-1259.5167236328125,-0.9451896692497563,-0.19072576755299414,-0.26502862248228515,-0.12067103973489805,-0.5501735201561191,0.8262854215634711,-0.3034056514187483,0.8129777237479177,0.49700325087148
36,-33.73251724243164,289.9278259277344,-1259.5615234375,-0.9453709195537272,-0.18996065168225792,-0.2649316426450266,-0.12111043947603377,-0.5498637063572354,0.8264273506370696,-0.3026649730511645,0.8133663720879637,0.49681893969976815
37,-33.734703063964844,289.9372863769531,-1259.5150146484375,-0.9451881855433949,-0.19074822169030553,-0.26501775380372355,-0.12083297367092811,-0.5496818678614375,0.8265889163412501,-0.3033458197882835,0.813304961294561,0.4965041324607751
38,-33.74018096923828,289.9297180175781,-1259.4217529296875,-0.9450330908939042,-0.1913209425793752,-0.2651579794123741,-0.12056790628511478,-0.5499010600374414,0.8264818232385525,-0.30393393540297103,0.8130222143953003,0.4966075329777279
39,-33.742820739746094,289.9331359863281,-1259.5091552734375,-0.9452618690934473,-0.1903615572659781,-0.26503297220012884,-0.12074092601291792,-0.5505182719509162,0.8260455562701856,-0.30315281232986374,0.8128296929636916,0.4973995000128625
40,-33.732173919677734,289.9299621582031,-1259.4754638671875,-0.9452027758712493,-0.19064784490892367,-0.26503794391910734,-0.12078425388711138,-0.5500035240802348,0.8263820469445452,-0.30331975949189116,0.8131110150101927,0.49683759999709737
41,-33.738468170166016,289.9280700683594,-1259.4261474609375,-0.9452573582226375,-0.19017746909494168,-0.2651811776401236,-0.12078916192314185,-0.5510001182329582,0.8257171719597278,-0.30314766218439704,0.812546244810662,0.4978655390326048
42,-33.73585891723633,289.92852783203125,-1259.4842529296875,-0.9451279114062281,-0.19066819352355954,-0.26529016389486304,-0.12081888666432751,-0.5504723095197992,0.8260647874574552,-0.3035391699700275,0.8127889495006688,0.4972304253195956
43,-33.74706268310547,289.9216003417969,-1259.4677734375,-0.9450193885163591,-0.19131357334522148,-0.2652121263857466,-0.12037613065019064,-0.5505509375090364,0.8260770256928887,-0.30405253246413666,0.8125840152635319,0.4972517226117386
44,-33.75033950805664,289.95025634765625,-1259.5264892578125,-0.9451932533295146,-0.19065737036170777,-0.26506505048219114,-0.1205246920689911,-0.5507487979748072,0.8259234590026971,-0.30345265275169836,0.812604164803543,0.49758512727159926
45,-33.73906326293945,289.94525146484375,-1259.5322265625,-0.9453255444555442,-0.1901578818865343,-0.264952061619184,-0.1205250719255781,-0.5511997013244406,0.8256225507440926,-0.30304013271704333,0.8124154535804168,0.49814436536667
46,-33.7368049621582,289.9325256347656,-1259.468505859375,-0.9452647929514587,-0.19036512543770998,-0.2650199808005443,-0.12097173867335154,-0.5498635573188987,0.8264477640933833,-0.3030516616829254,0.813271902471548,0.49673786145363097
47,-33.73117446899414,289.9315490722656,-1259.4932861328125,-0.9451547405737522,-0.19079138750726132,-0.26510594641391433,-0.12067894874607574,-0.5502394636779728,0.826240354824744,-0.30351129748413846,0.8129176951355104,0.4970369334718136
48,-33.73240280151367,289.931884765625,-1259.4910888671875,-0.9452063052965788,-0.1906563359136664,-0.265019248364276,-0.12098440236383183,-0.5494107720563024,0.8267469854394172,-0.30322898082514643,0.81350965890054,0.4962400830880856
49,-33.749908447265625,289.9347229003906,-1259.5460205078125,-0.945030952346328,-0.1913601267520171,-0.26513732479008817,-0.12070365958764381,-0.5494335020276733,0.8267729152625631,-0.3038866987374455,0.813329040880171,0.49613379807406616
50,-33.7518196105957,289.93536376953125,-1259.4844970703125,-0.9450890651385965,-0.1907116830658764,-0.2653972737192954,-0.12056592983151679,-0.5513372991927826,0.8255247053133359,-0.3037606220682919,0.8121922410741123,0.4980695212715746
51,-33.75383758544922,289.9101257324219,-1259.4139404296875,-0.9449818174226737,-0.1912600100138743,-0.26538457624744005,-0.12023303503710275,-0.5514121936816793,0.8255232340430675,-0.3042258733676468,0.8120124390849262,0.49807872544914183
52,-33.744728088378906,289.9375305175781,-1259.52734375,-0.9451691764732764,-0.19058466507156663,-0.26520315474063894,-0.12070689119103552,-0.5506882193918413,0.8259372442516675,-0.3034552261270582,0.8126622733107535,0.497488648386648
53,-33.732574462890625,289.9216613769531,-1259.4613037109375,-0.9452652672504657,-0.190498052735494,-0.2649227555984775,-0.12108132514189592,-0.5491506781612653,0.8269055843183699,-0.3030064145060104,0.8137223264597128,0.49602730589071853
54,-33.742801666259766,289.9258728027344,-1259.483642578125,-0.9451667219644369,-0.1905370066590656,-0.26524614376914885,-0.12068343940836784,-0.5509198817841068,0.8257861656067825,-0.30347219830417344,0.8125164201100116,0.4977164774327282
55,-33.73310470581055,289.93426513671875,-1259.49755859375,-0.9451747383095674,-0.19080305134532638,-0.2650262433396996,-0.12081159146866866,-0.5496806189545994,0.8265928722850785,-0.303396231730469,0.8132929439894345,0.4964930148841475
56,-33.729862213134766,289.9298400878906,-1259.482177734375,-0.9452130243048755,-0.19055926007146093,-0.26506509971221837,-0.12077640045158927,-0.5502150979127847,0.8262423416424398,-0.3032909490545148,0.812988631181176,0.4970554152121969
57,-33.73196792602539,289.9205627441406,-1259.4150390625,-0.945222919545353,-0.19043794797076277,-0.265116993681741,-0.12072408302293922,-0.5506507142915261,0.825959736687269,-0.3032809393028677,0.812722079694478,0.49749722917082967
58,-33.72789764404297,289.9164733886719,-1259.4384765625,-0.9450968283289182,-0.19101992702665996,-0.26514783152299987,-0.120635357363613,-0.5501271866655961,0.8263214804452017,-0.30370889950143537,0.8129400137587803,0.49687970213473315
59,-33.76070785522461,289.91748046875,-1259.4268798828125,-0.9451813479482253,-0.1907798751507076,-0.2650193553841992,-0.1206646989024694,-0.5500913270056764,0.8263410690458938,-0.3034340948699609,0.8130206462265361,0.4969156657621424
60,-33.73933029174805,289.91766357421875,-1259.43310546875,-0.9452616978944332,-0.1903898122071295,-0.26501328627347587,-0.12101647334797093,-0.5496924127597805,0.8265550583795074,-0.30304345508879277,0.8133818111822178,0.4965628797703084
61,-33.73115921020508,289.93145751953125,-1259.511962890625,-0.9450249438788143,-0.19127469019678045,-0.2652203769263772,-0.12071294409579265,-0.5497251234102827,0.8265776877095555,-0.30390169557699076,0.8131520654721817,0.4964146229149127
62,-33.72856903076172,289.93603515625,-1259.474609375,-0.9452060591469896,-0.19058773122914002,-0.2650694672283979,-0.12066645288598085,-0.55047919356662,0.8260824805055238,-0.3033564123267102,0.8128031583078236,0.49731872370251085
63,-33.74319839477539,289.931396484375,-1259.4862060546875,-0.9450369562846032,-0.19116235783147967,-0.2652585610393046,-0.12062520165150474,-0.5502097271556033,0.8262680054739444,-0.3038991806222369,0.8128506683836003,0.496909527907714
64,-33.733097076416016,289.9407653808594,-1259.4942626953125,-0.9452248911486737,-0.1904518542162595,-0.2650999743088758,-0.12079002590399494,-0.5504141819555897,0.8261077399130644,-0.30324853634451426,0.8128790313003206,0.49726050082141265
65,-33.738407135009766,289.9204406738281,-1259.4727783203125,-0.9451483232836991,-0.19092165513088316,-0.2650350327713236,-0.12051734621666188,-0.5503197336001432,0.82621048170013,-0.30359548128209307,0.8128327702623411,0.4971244022704404
66,-33.73509216308594,289.9439697265625,-1259.49462890625,-0.9451763424643393,-0.19084760166157294,-0.26498844236260444,-0.12089125253145716,-0.5493146379786867,0.8268244877624994,-0.30335950076948176,0.8135297299068853,0.4961273947793257
67,-33.73996353149414,289.9176025390625,-1259.4515380859375,-0.945199725761905,-0.19052754615287185,-0.2651353099392555,-0.12095724361832673,-0.549940240597176,0.8263988607132617,-0.3032603232140277,0.8131820127922688,0.49675767778187185
68,-33.739559173583984,289.9212646484375,-1259.432861328125,-0.9453859753790896,-0.18978862202561467,-0.26500120095227025,-0.12095495541423981,-0.550691677994337,0.8258986466561865,-0.3026801221046179,0.8128462060792311,0.4976603148185858
69,-33.735782623291016,289.93438720703125,-1259.52978515625,-0.9449605694565623,-0.19170412158445507,-0.2651396838269631,-0.12057930415632419,-0.5492806348335699,0.8268926264068431,-0.3041548184420332,0.8133512857089259,0.4959329918992394
70,-33.74006271362305,289.9342956542969,-1259.4622802734375,-0.9453021017350884,-0.1902319170926414,-0.2649825544719552,-0.12102188199998361,-0.5498320625628422,0.8264613766263205,-0.30291523654713426,0.8133243637670945,0.49673517971897724
71,-33.740272521972656,289.9334716796875,-1259.520263671875,-0.9448788621204003,-0.19180987358929283,-0.265354307128633,-0.12033216374186552,-0.5502915024619789,0.826256275429929,-0.30450633209714745,0.8126427472830834,0.49687791156474675
72,-33.732887268066406,289.9284362792969,-1259.4482421875,-0.9451716891345482,-0.19076999713436793,-0.2650609104562532,-0.12062818361426988,-0.5503006141242787,0.8262070414928473,-0.3034786967424017,0.8128813211581347,0.4971163227412056
73,-33.74531173706055,289.8973693847656,-1259.3984375,-0.9454279843580522,-0.18962892117914112,-0.2649656555954105,-0.12094317872041191,-0.5508693770916236,0.8257818579405152,-0.30255358849908415,0.8127630661115954,0.49787300032358167
74,-33.731685638427734,289.85577392578125,-1259.27392578125,-0.9448279131560412,-0.19235809747902138,-0.2651387879120136,-0.12024118265495837,-0.5492495849736373,0.8269624848806771,-0.30470029949925775,0.8132178402743871,0.495816974038328
75,-33.736122131347656,289.9342346191406,-1259.4788818359375,-0.9452093926756207,-0.19054318921355226,-0.2650896019124721,-0.12043971926161919,-0.5511973945241875,0.8256365461230077,-0.3034361185191487,0.8123267355652378,0.4980479863064978
76,-33.73923873901367,289.9349060058594,-1259.4622802734375,-0.9452599596864258,-0.19019452977555196,-0.26515966785518724,-0.1208227027518225,-0.5508353621250957,0.825822183240593,-0.30312618348364645,0.8126539513691984,0.4977027950601315
77,-33.7450065612793,289.94439697265625,-1259.4822998046875,-0.9450764337709555,-0.19103755050359644,-0.2652078215821672,-0.12054961366013343,-0.5504717522840102,0.8261044973753404,-0.3038063939043505,0.8127025927330104,0.49720837763243436
78,-33.75204849243164,289.92279052734375,-1259.44482421875,-0.9450300831587763,-0.19095892189350558,-0.2654295237425293,-0.12014785380005814,-0.5521752079434035,0.825025474127859,-0.30410957754098394,0.8115646800359962,0.4988788780514918
79,-33.73387145996094,289.92376708984375,-1259.453369140625,-0.945104408797908,-0.19093081775434328,-0.2651849907185821,-0.12061456591044428,-0.5503972719309352,0.8261446420217341,-0.3036935675331168,0.8127781160209974,0.4971538505899018
80,-33.731781005859375,289.9169006347656,-1259.4130859375,-0.9450363776689525,-0.19106715401013868,-0.2653292059702643,-0.12039619479073899,-0.5511231711913758,0.8256924405950874,-0.30399177811621064,0.8122540198942862,0.4978276870598069
81,-33.74481964111328,289.94757080078125,-1259.5345458984375,-0.9451041256141252,-0.19108453533391537,-0.26507525743339583,-0.12063857666932049,-0.5498562734358199,0.8265013081553308,-0.3036849116541023,0.8131080979300932,0.49661926615280005
82,-33.73976135253906,289.9394226074219,-1259.5078125,-0.945136057758816,-0.19084115122447837,-0.2651367332593502,-0.1208323164450561,-0.5498295043038259,0.8264908151331937,-0.30350845725720044,0.8131833564432593,0.496603911761707
83,-33.74821853637695,289.9333190917969,-1259.4456787109375,-0.9452975227338937,-0.19032751516559188,-0.26493023701354823,-0.12067655362799647,-0.5504989610558798,0.8260678321305495,-0.30306725807588114,0.8128507432778099,0.49741723556294176
84,-33.7398796081543,289.93365478515625,-1259.5042724609375,-0.9452474431305813,-0.19026963777499412,-0.2651504029717299,-0.12048166643274821,-0.5516196348418502,0.8253483788743585,-0.3033009055520379,0.8121042072283065,0.49849304638419717
85,-33.73809814453125,289.9296875,-1259.4735107421875,-0.9450928256988906,-0.1910898996916817,-0.2651116765597269,-0.12063527050401794,-0.5499427169915485,0.8264442749141504,-0.30372138930755044,0.8130483738768416,0.49669473463417624
86,-33.740264892578125,289.9300537109375,-1259.4835205078125,-0.9452876988357434,-0.19028768644471653,-0.26499389203780205,-0.12100835481026616,-0.5498150439289671,0.8264746793069349,-0.3029655830221277,0.8133228226583251,0.4967069977835594
87,-33.73512268066406,289.933349609375,-1259.4720458984375,-0.9452014156877511,-0.19065363584538755,-0.2650386291105614,-0.12082850366106425,-0.5498782082122802,0.8264589698444083,-0.30330637396022453,0.8131944092725839,0.4967092673213514
88,-33.736148834228516,289.9356384277344,-1259.4739990234375,-0.9452743994546668,-0.1904399833193523,-0.26493192047947656,-0.12111659538454969,-0.5491606488192348,0.8268937973590637,-0.30296382631937124,0.8137291899285424,0.49604206011200697
89,-33.74101257324219,289.9342956542969,-1259.501953125,-0.9450795286386884,-0.19094327804662994,-0.26526467747682053,-0.12070343914892336,-0.5503280227497368,0.8261777939124163,-0.30373568168013515,0.8128220788986801,0.4970562379943855
90,-33.74538040161133,289.9078674316406,-1259.4361572265625,-0.9454204434147615,-0.1896153908585293,-0.2650022428640987,-0.12110665354045096,-0.5505354558569978,0.825980562914504,-0.30251175785689516,0.8129924448565894,0.4975237893452298
91,-33.758995056152344,289.92584228515625,-1259.4732666015625,-0.9452050439294798,-0.1905791559815467,-0.26507925274459215,-0.12052298509161208,-0.5508986848969344,0.825823739694758,-0.30341660303100937,0.812520906982823,0.49774304688356347
92,-33.74704360961914,289.93707275390625,-1259.525390625,-0.9450056082609007,-0.19127686257267035,-0.2652876970381414,-0.12072104008362643,-0.5498578820437271,0.8264881971543903,-0.30395860053068474,0.8130617881801743,0.4965276404840774
93,-33.751243591308594,289.93487548828125,-1259.5162353515625,-0.9449901030192048,-0.19124693708724713,-0.26536449319850397,-0.12051069405630281,-0.5506425119955088,0.8259963659734489,-0.3040902461668583,0.8125376502279893,0.49730442301286354
94,-33.73806381225586,289.936279296875,-1259.502197265625,-0.9450746019528654,-0.1910778409202901,-0.2651853228458787,-0.12052283955376727,-0.5504331287028719,0.826134139212431,-0.30382271457139187,0.8127192808932293,0.49717112604702074
95,-33.73250961303711,289.9242858886719,-1259.4737548828125,-0.9452190624256226,-0.19060663121658836,-0.2650095020249098,-0.12102867558091157,-0.5493402570233414,0.8267873618413986,-0.3031715417290311,0.8135689240315124,0.4961780145631703
96,-33.73196029663086,289.9388732910156,-1259.5262451171875,-0.9449536915206629,-0.19128769445740593,-0.2654647600542153,-0.1201129352243283,-0.5518798757112023,0.8252281415322579,-0.30436064737949997,0.811688130216377,0.49852479937569166
97,-33.73843002319336,289.93353271484375,-1259.470458984375,-0.9450373408459228,-0.19127870725092666,-0.26517330287810126,-0.12024493211394545,-0.5508607050063823,0.8258896052020416,-0.3040486485873265,0.8123822621354343,0.49758364066751104
98,-33.739013671875,289.9165344238281,-1259.4320068359375,-0.9451923883935287,-0.19063311461184224,-0.2650855796461302,-0.12085483922718644,-0.5499470450860331,0.826409314708221,-0.3033240128283739,0.8131526690693014,0.4967668266170393
99,-33.74833297729492,289.9283142089844,-1259.4737548828125,-0.9452430555532443,-0.19038239269900367,-0.26508510044619393,-0.12100561235640751,-0.5499006918575177,0.826418096893379,-0.3031059347928001,0.8132427519780461,0.496752472211822
100,-33.74930953979492,289.9272155761719,-1259.4766845703125,-0.9452667075443564,-0.19037682570934247,-0.26500474682746167,-0.12065110279338243,-0.550671068513244,0.8259568304077538,-0.3031734866425379,0.8127226086035241,0.4975618539053109
101,-33.747596740722656,289.915771484375,-1259.4832763671875,-0.945082023940027,-0.19132666216813968,-0.2649793885739432,-0.12093188859611224,-0.5484997381751224,0.8273593629991746,-0.30363703059080216,0.8139669192082812,0.49523974809033616
102,-33.748374938964844,289.9403076171875,-1259.500732421875,-0.9452542838703728,-0.1903347686548598,-0.26507926110091906,-0.12085015478344992,-0.5503722562147951,0.8261268786801769,-0.30313293934101654,0.8129348408268259,0.4972397466578258
103,-33.743553161621094,289.924072265625,-1259.42578125,-0.9449495300733795,-0.19140601087639786,-0.26539428142762184,-0.12027838418914784,-0.5511050411931628,0.8257217109101165,-0.304308225177939,0.8121865380390558,0.497744443984246
104,-33.74037170410156,289.93048095703125,-1259.481689453125,-0.9451898352507149,-0.1906353556904134,-0.26509307139100363,-0.12056732106465111,-0.5507317534740307,0.825928602729505,-0.30344636499720923,0.8126208813931678,0.49756166119765655
105,-33.748023986816406,289.9195556640625,-1259.5218505859375,-0.9450079954242251,-0.19145623178964832,-0.26514976879717633,-0.12060641670556638,-0.5495855688210147,0.8266860315701027,-0.30399667898470684,0.8132036730442073,0.49627190663352977
106,-33.733917236328125,289.9247741699219,-1259.4635009765625,-0.9451547295898898,-0.19066659889937132,-0.26519574883095026,-0.1209594947353763,-0.5498767850202887,0.8264407552445086,-0.3033996337625091,0.8131923323297493,0.4966557085878285
107,-33.74406814575195,289.9283447265625,-1259.4942626953125,-0.945085968856801,-0.19122269786674703,-0.2650403578524688,-0.12068987464826711,-0.5494396514208412,0.8267708410460122,-0.30372103257329336,0.8133572088984689,0.49618906185596745
108,-33.74887466430664,289.92333984375,-1259.50244140625,-0.945034174814122,-0.19131284795234596,-0.2651599567086895,-0.12064110157696589,-0.5497214303862107,0.8265906324078653,-0.3039015186597259,0.8131455854780871,0.49642534561987367
109,-33.74020767211914,289.9305419921875,-1259.509521484375,-0.9452348848696284,-0.1905392095126837,-0.2650015510592005,-0.1208183513684385,-0.5499823912409775,0.8263911273104697,-0.3032060988801395,0.8131507725896457,0.4968419091006203
110,-33.759429931640625,289.9267883300781,-1259.4580078125,-0.9450527334120112,-0.19118236812993378,-0.2651879205143334,-0.12054203176702133,-0.5502383796886104,0.8262610629184524,-0.3038831183991048,0.8128265667618664,0.4969587736605045
111,-33.73944091796875,289.9410400390625,-1259.5196533203125,-0.9451723702999966,-0.19079616891931173,-0.265039642972895,-0.12088916665643078,-0.5495139132754645,0.8266923663018783,-0.3033727077484062,0.8134072049363705,0.49632017806150247
112,-33.74599838256836,289.9316711425781,-1259.50048828125,-0.9449328689028739,-0.19161665092583544,-0.26530158754698546,-0.12043722370657349,-0.5501637052461662,0.8263260691613585,-0.30429713835794947,0.8127748498309825,0.49678999091103565
113,-33.752349853515625,289.9381408691406,-1259.478271484375,-0.9451785688818591,-0.1904623527053432,-0.26525754490379017,-0.12053725299318971,-0.5514448493919686,0.8254570544370706,-0.30349339954486093,0.8121777331846858,0.4982560447718511
114,-33.750492095947266,289.93292236328125,-1259.50732421875,-0.9455750746127201,-0.18914589165807547,-0.26478597005887716,-0.12149838932496752,-0.5496473802943229,0.8265143064261058,-0.3018707002386744,0.8137023958453482,0.49675194144859935
115,-33.747657775878906,289.9244079589844,-1259.4649658203125,-0.9453240071000087,-0.1900456454697385,-0.2650380618672972,-0.12095620902189484,-0.5504057895081707,0.826089016011555,-0.3028731039551622,0.812979778047325,0.49732460565176917
116,-33.75083541870117,289.94024658203125,-1259.535400390625,-0.9450953234144887,-0.19092796456648062,-0.2652194223780825,-0.12046732851179429,-0.5508757829841541,0.825847137479344,-0.30378026996711693,0.8124545427702992,0.4976295444511003
117,-33.73764419555664,289.9024353027344,-1259.395263671875,-0.9450919716525306,-0.19109494468370666,-0.2651110847065118,-0.12087472600801837,-0.5492928360543504,0.8268413879770743,-0.3036288288855633,0.8134863873327564,0.4960337003610559
118,-33.74018096923828,289.9303894042969,-1259.508056640625,-0.9450165169445315,-0.19141152273849393,-0.2651516767153417,-0.12055388571781925,-0.549794403277152,0.8265548226000834,-0.3039910250983753,0.8130730244498654,0.49648938918328106
119,-33.7431755065918,289.932373046875,-1259.496826171875,-0.9450596600033934,-0.19117607753767066,-0.2651677703107623,-0.12052644276675484,-0.5502419488655373,0.8262609601709665,-0.30386776010011796,0.812825630185199,0.4969696965467525
120,-33.75225830078125,289.92657470703125,-1259.476318359375,-0.9451700892978451,-0.19071124901843958,-0.26510888667589094,-0.12057533758730204,-0.5506385716736382,0.8259895588631394,-0.3035046791441802,0.8126662186181006,0.4974520347275161
